,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,diff_9,target
45275,51.0,39.0,34.0,25.0,20.0,16.0,16.0,16.0,18.0,17.0,17.0
45276,39.0,34.0,25.0,20.0,16.0,16.0,16.0,18.0,17.0,17.0,14.0
45277,34.0,25.0,20.0,16.0,16.0,16.0,18.0,17.0,17.0,14.0,19.0
45278,25.0,20.0,16.0,16.0,16.0,18.0,17.0,17.0,14.0,19.0,21.0
45279,20.0,16.0,16.0,16.0,18.0,17.0,17.0,14.0,19.0,21.0,21.0
45280,16.0,16.0,16.0,18.0,17.0,17.0,14.0,19.0,21.0,21.0,26.0
45281,16.0,16.0,18.0,17.0,17.0,14.0,19.0,21.0,21.0,26.0,26.0
45282,16.0,18.0,17.0,17.0,14.0,19.0,21.0,21.0,26.0,26.0,35.0
45283,18.0,17.0,17.0,14.0,19.0,21.0,21.0,26.0,26.0,35.0,45.0
45284,17.0,17.0,14.0,19.0,21.0,21.0,26.0,26.0,35.0,45.0,41.0
45285,17.0,14.0,19.0,21.0,21.0,26.0,26.0,35.0,45.0,41.0,50.0
45286,14.0,19.0,21.0,21.0,26.0,26.0,35.0,45.0,41.0,50.0,101.0
45287,97.0,92.0,74.0,64.0,58.0,65.0,59.0,65.0,65.0,60.0,66.0
45288,92.0,74.0,64.0,58.0,65.0,59.0,65.0,65.0,60.0,66.0,77.0
45289,74.0,64.0,58.0,65.0,59.0,65.0,65.0,60.0,66.0,77.0,66.0
45290,64.0,58.0,65.0,59.0,65.0,65.0,60.0,66.0,77.0,66.0,68.0
45291,58.0,65.0,59.0,65.0,65.0,60.0,66.0,77.0,66.0,68.0,66.0
45292,65.0,59.0,65.0,65.0,60.0,66.0,77.0,66.0,68.0,66.0,71.0
45293,59.0,65.0,65.0,60.0,66.0,77.0,66.0,68.0,66.0,71.0,84.0
45294,65.0,65.0,60.0,66.0,77.0,66.0,68.0,66.0,71.0,84.0,80.0
45295,65.0,60.0,66.0,77.0,66.0,68.0,66.0,71.0,84.0,80.0,74.0
45296,60.0,66.0,77.0,66.0,68.0,66.0,71.0,84.0,80.0,74.0,86.0
45297,66.0,77.0,66.0,68.0,66.0,71.0,84.0,80.0,74.0,86.0,101.0
45298,89.0,83.0,63.0,55.0,49.0,40.0,33.0,32.0,30.0,25.0,22.0
45299,83.0,63.0,55.0,49.0,40.0,33.0,32.0,30.0,25.0,22.0,21.0
45300,63.0,55.0,49.0,40.0,33.0,32.0,30.0,25.0,22.0,21.0,24.0
45301,55.0,49.0,40.0,33.0,32.0,30.0,25.0,22.0,21.0,24.0,24.0
45302,49.0,40.0,33.0,32.0,30.0,25.0,22.0,21.0,24.0,24.0,24.0
45303,40.0,33.0,32.0,30.0,25.0,22.0,21.0,24.0,24.0,24.0,27.0
45304,33.0,32.0,30.0,25.0,22.0,21.0,24.0,24.0,24.0,27.0,25.0
45305,32.0,30.0,25.0,22.0,21.0,24.0,24.0,24.0,27.0,25.0,34.0
45306,30.0,25.0,22.0,21.0,24.0,24.0,24.0,27.0,25.0,34.0,32.0
45307,25.0,22.0,21.0,24.0,24.0,24.0,27.0,25.0,34.0,32.0,35.0
45308,22.0,21.0,24.0,24.0,24.0,27.0,25.0,34.0,32.0,35.0,41.0
45309,21.0,24.0,24.0,24.0,27.0,25.0,34.0,32.0,35.0,41.0,47.0
45310,24.0,24.0,24.0,27.0,25.0,34.0,32.0,35.0,41.0,47.0,101.0
45311,45.0,41.0,37.0,36.0,23.0,23.0,23.0,23.0,33.0,39.0,45.0
45312,41.0,37.0,36.0,23.0,23.0,23.0,23.0,33.0,39.0,45.0,46.0
45313,37.0,36.0,23.0,23.0,23.0,23.0,33.0,39.0,45.0,46.0,56.0
45314,36.0,23.0,23.0,23.0,23.0,33.0,39.0,45.0,46.0,56.0,60.0
45315,23.0,23.0,23.0,23.0,33.0,39.0,45.0,46.0,56.0,60.0,65.0
45316,23.0,23.0,23.0,33.0,39.0,45.0,46.0,56.0,60.0,65.0,68.0
45317,23.0,23.0,33.0,39.0,45.0,46.0,56.0,60.0,65.0,68.0,73.0
45318,23.0,33.0,39.0,45.0,46.0,56.0,60.0,65.0,68.0,73.0,91.0
45319,33.0,39.0,45.0,46.0,56.0,60.0,65.0,68.0,73.0,91.0,97.0
45320,39.0,45.0,46.0,56.0,60.0,65.0,68.0,73.0,91.0,97.0,101.0
45321,54.0,24.0,13.0,9.0,7.0,10.0,5.0,4.0,4.0,2.0,2.0
45322,24.0,13.0,9.0,7.0,10.0,5.0,4.0,4.0,2.0,2.0,1.0
45323,13.0,9.0,7.0,10.0,5.0,4.0,4.0,2.0,2.0,1.0,3.0
45324,9.0,7.0,10.0,5.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0
45325,7.0,10.0,5.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0
45326,10.0,5.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,6.0
45327,5.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,6.0,6.0
45328,97.0,89.0,89.0,76.0,72.0,65.0,61.0,53.0,50.0,52.0,58.0
45329,89.0,89.0,76.0,72.0,65.0,61.0,53.0,50.0,52.0,58.0,60.0
45330,89.0,76.0,72.0,65.0,61.0,53.0,50.0,52.0,58.0,60.0,65.0
45331,76.0,72.0,65.0,61.0,53.0,50.0,52.0,58.0,60.0,65.0,81.0
45332,72.0,65.0,61.0,53.0,50.0,52.0,58.0,60.0,65.0,81.0,85.0
45333,65.0,61.0,53.0,50.0,52.0,58.0,60.0,65.0,81.0,85.0,89.0
45334,61.0,53.0,50.0,52.0,58.0,60.0,65.0,81.0,85.0,89.0,99.0
45335,53.0,50.0,52.0,58.0,60.0,65.0,81.0,85.0,89.0,99.0,101.0
45336,96.0,96.0,51.0,44.0,44.0,42.0,48.0,54.0,63.0,64.0,67.0
45337,96.0,51.0,44.0,44.0,42.0,48.0,54.0,63.0,64.0,67.0,68.0
45338,51.0,44.0,44.0,42.0,48.0,54.0,63.0,64.0,67.0,68.0,75.0
45339,44.0,44.0,42.0,48.0,54.0,63.0,64.0,67.0,68.0,75.0,86.0
45340,44.0,42.0,48.0,54.0,63.0,64.0,67.0,68.0,75.0,86.0,99.0
45341,42.0,48.0,54.0,63.0,64.0,67.0,68.0,75.0,86.0,99.0,101.0
45342,94.0,83.0,79.0,68.0,69.0,64.0,51.0,43.0,39.0,38.0,38.0
45343,83.0,79.0,68.0,69.0,64.0,51.0,43.0,39.0,38.0,38.0,36.0
45344,79.0,68.0,69.0,64.0,51.0,43.0,39.0,38.0,38.0,36.0,30.0
45345,68.0,69.0,64.0,51.0,43.0,39.0,38.0,38.0,36.0,30.0,28.0
45346,69.0,64.0,51.0,43.0,39.0,38.0,38.0,36.0,30.0,28.0,26.0
45347,64.0,51.0,43.0,39.0,38.0,38.0,36.0,30.0,28.0,26.0,26.0
45348,51.0,43.0,39.0,38.0,38.0,36.0,30.0,28.0,26.0,26.0,26.0
45349,43.0,39.0,38.0,38.0,36.0,30.0,28.0,26.0,26.0,26.0,29.0
45350,39.0,38.0,38.0,36.0,30.0,28.0,26.0,26.0,26.0,29.0,39.0
45351,38.0,38.0,36.0,30.0,28.0,26.0,26.0,26.0,29.0,39.0,45.0
45352,38.0,36.0,30.0,28.0,26.0,26.0,26.0,29.0,39.0,45.0,101.0
45353,97.0,78.0,66.0,64.0,74.0,68.0,50.0,45.0,44.0,42.0,43.0
45354,78.0,66.0,64.0,74.0,68.0,50.0,45.0,44.0,42.0,43.0,38.0
45355,66.0,64.0,74.0,68.0,50.0,45.0,44.0,42.0,43.0,38.0,39.0
45356,64.0,74.0,68.0,50.0,45.0,44.0,42.0,43.0,38.0,39.0,35.0
45357,74.0,68.0,50.0,45.0,44.0,42.0,43.0,38.0,39.0,35.0,35.0
45358,68.0,50.0,45.0,44.0,42.0,43.0,38.0,39.0,35.0,35.0,33.0
45359,50.0,45.0,44.0,42.0,43.0,38.0,39.0,35.0,35.0,33.0,37.0
45360,45.0,44.0,42.0,43.0,38.0,39.0,35.0,35.0,33.0,37.0,42.0
45361,44.0,42.0,43.0,38.0,39.0,35.0,35.0,33.0,37.0,42.0,59.0
45362,42.0,43.0,38.0,39.0,35.0,35.0,33.0,37.0,42.0,59.0,58.0
45363,43.0,38.0,39.0,35.0,35.0,33.0,37.0,42.0,59.0,58.0,101.0
45364,99.0,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
45365,71.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
45366,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
45367,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
45368,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
45369,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0
45370,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0
45371,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0
45372,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0
45373,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,9.0
45374,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,9.0,9.0
45375,1.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,9.0,9.0,11.0
45376,2.0,2.0,2.0,4.0,4.0,5.0,5.0,9.0,9.0,11.0,13.0
45377,2.0,2.0,4.0,4.0,5.0,5.0,9.0,9.0,11.0,13.0,14.0
45378,2.0,4.0,4.0,5.0,5.0,9.0,9.0,11.0,13.0,14.0,18.0
45379,4.0,4.0,5.0,5.0,9.0,9.0,11.0,13.0,14.0,18.0,22.0
45380,4.0,5.0,5.0,9.0,9.0,11.0,13.0,14.0,18.0,22.0,30.0
45381,5.0,5.0,9.0,9.0,11.0,13.0,14.0,18.0,22.0,30.0,31.0
45382,5.0,9.0,9.0,11.0,13.0,14.0,18.0,22.0,30.0,31.0,31.0
45383,9.0,9.0,11.0,13.0,14.0,18.0,22.0,30.0,31.0,31.0,35.0
45384,9.0,11.0,13.0,14.0,18.0,22.0,30.0,31.0,31.0,35.0,40.0
45385,11.0,13.0,14.0,18.0,22.0,30.0,31.0,31.0,35.0,40.0,101.0
45386,93.0,83.0,75.0,63.0,52.0,44.0,43.0,39.0,37.0,37.0,37.0
45387,83.0,75.0,63.0,52.0,44.0,43.0,39.0,37.0,37.0,37.0,39.0
45388,75.0,63.0,52.0,44.0,43.0,39.0,37.0,37.0,37.0,39.0,49.0
45389,63.0,52.0,44.0,43.0,39.0,37.0,37.0,37.0,39.0,49.0,58.0
45390,52.0,44.0,43.0,39.0,37.0,37.0,37.0,39.0,49.0,58.0,71.0
45391,44.0,43.0,39.0,37.0,37.0,37.0,39.0,49.0,58.0,71.0,78.0
45392,43.0,39.0,37.0,37.0,37.0,39.0,49.0,58.0,71.0,78.0,80.0
45393,39.0,37.0,37.0,37.0,39.0,49.0,58.0,71.0,78.0,80.0,87.0
45394,37.0,37.0,37.0,39.0,49.0,58.0,71.0,78.0,80.0,87.0,91.0
45395,37.0,37.0,39.0,49.0,58.0,71.0,78.0,80.0,87.0,91.0,93.0
45396,37.0,39.0,49.0,58.0,71.0,78.0,80.0,87.0,91.0,93.0,101.0
45397,86.0,77.0,70.0,64.0,55.0,48.0,48.0,55.0,68.0,82.0,89.0
45398,77.0,70.0,64.0,55.0,48.0,48.0,55.0,68.0,82.0,89.0,101.0
45399,19.0,16.0,18.0,23.0,30.0,37.0,47.0,57.0,65.0,80.0,81.0
45400,16.0,18.0,23.0,30.0,37.0,47.0,57.0,65.0,80.0,81.0,78.0
45401,18.0,23.0,30.0,37.0,47.0,57.0,65.0,80.0,81.0,78.0,100.0
45402,23.0,30.0,37.0,47.0,57.0,65.0,80.0,81.0,78.0,100.0,100.0
45403,30.0,37.0,47.0,57.0,65.0,80.0,81.0,78.0,100.0,100.0,100.0
45404,37.0,47.0,57.0,65.0,80.0,81.0,78.0,100.0,100.0,100.0,101.0
45405,75.0,75.0,67.0,73.0,64.0,56.0,54.0,54.0,54.0,48.0,47.0
45406,75.0,67.0,73.0,64.0,56.0,54.0,54.0,54.0,48.0,47.0,50.0
45407,67.0,73.0,64.0,56.0,54.0,54.0,54.0,48.0,47.0,50.0,60.0
45408,73.0,64.0,56.0,54.0,54.0,54.0,48.0,47.0,50.0,60.0,68.0
45409,64.0,56.0,54.0,54.0,54.0,48.0,47.0,50.0,60.0,68.0,73.0
45410,56.0,54.0,54.0,54.0,48.0,47.0,50.0,60.0,68.0,73.0,81.0
45411,54.0,54.0,54.0,48.0,47.0,50.0,60.0,68.0,73.0,81.0,92.0
45412,54.0,54.0,48.0,47.0,50.0,60.0,68.0,73.0,81.0,92.0,90.0
45413,54.0,48.0,47.0,50.0,60.0,68.0,73.0,81.0,92.0,90.0,101.0
45414,16.0,6.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,7.0
45415,6.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,7.0,8.0
45416,5.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,7.0,8.0,15.0
45417,3.0,3.0,3.0,4.0,5.0,5.0,6.0,7.0,8.0,15.0,15.0
45418,3.0,3.0,4.0,5.0,5.0,6.0,7.0,8.0,15.0,15.0,16.0
45419,3.0,4.0,5.0,5.0,6.0,7.0,8.0,15.0,15.0,16.0,21.0
45420,4.0,5.0,5.0,6.0,7.0,8.0,15.0,15.0,16.0,21.0,23.0
45421,5.0,5.0,6.0,7.0,8.0,15.0,15.0,16.0,21.0,23.0,27.0
45422,5.0,6.0,7.0,8.0,15.0,15.0,16.0,21.0,23.0,27.0,31.0
45423,6.0,7.0,8.0,15.0,15.0,16.0,21.0,23.0,27.0,31.0,31.0
45424,7.0,8.0,15.0,15.0,16.0,21.0,23.0,27.0,31.0,31.0,33.0
45425,8.0,15.0,15.0,16.0,21.0,23.0,27.0,31.0,31.0,33.0,36.0
45426,15.0,15.0,16.0,21.0,23.0,27.0,31.0,31.0,33.0,36.0,38.0
45427,15.0,16.0,21.0,23.0,27.0,31.0,31.0,33.0,36.0,38.0,41.0
45428,16.0,21.0,23.0,27.0,31.0,31.0,33.0,36.0,38.0,41.0,45.0
45429,21.0,23.0,27.0,31.0,31.0,33.0,36.0,38.0,41.0,45.0,46.0
45430,23.0,27.0,31.0,31.0,33.0,36.0,38.0,41.0,45.0,46.0,47.0
45431,27.0,31.0,31.0,33.0,36.0,38.0,41.0,45.0,46.0,47.0,101.0
45432,44.0,32.0,25.0,15.0,5.0,3.0,1.0,2.0,2.0,4.0,5.0
45433,32.0,25.0,15.0,5.0,3.0,1.0,2.0,2.0,4.0,5.0,5.0
45434,25.0,15.0,5.0,3.0,1.0,2.0,2.0,4.0,5.0,5.0,7.0
45435,15.0,5.0,3.0,1.0,2.0,2.0,4.0,5.0,5.0,7.0,15.0
45436,5.0,3.0,1.0,2.0,2.0,4.0,5.0,5.0,7.0,15.0,19.0
45437,3.0,1.0,2.0,2.0,4.0,5.0,5.0,7.0,15.0,19.0,22.0
45438,1.0,2.0,2.0,4.0,5.0,5.0,7.0,15.0,19.0,22.0,35.0
45439,2.0,2.0,4.0,5.0,5.0,7.0,15.0,19.0,22.0,35.0,42.0
45440,2.0,4.0,5.0,5.0,7.0,15.0,19.0,22.0,35.0,42.0,57.0
45441,4.0,5.0,5.0,7.0,15.0,19.0,22.0,35.0,42.0,57.0,66.0
45442,5.0,5.0,7.0,15.0,19.0,22.0,35.0,42.0,57.0,66.0,101.0
45443,79.0,70.0,60.0,58.0,40.0,29.0,31.0,27.0,24.0,22.0,22.0
45444,70.0,60.0,58.0,40.0,29.0,31.0,27.0,24.0,22.0,22.0,25.0
45445,60.0,58.0,40.0,29.0,31.0,27.0,24.0,22.0,22.0,25.0,32.0
45446,58.0,40.0,29.0,31.0,27.0,24.0,22.0,22.0,25.0,32.0,34.0
45447,40.0,29.0,31.0,27.0,24.0,22.0,22.0,25.0,32.0,34.0,37.0
45448,29.0,31.0,27.0,24.0,22.0,22.0,25.0,32.0,34.0,37.0,40.0
45449,31.0,27.0,24.0,22.0,22.0,25.0,32.0,34.0,37.0,40.0,39.0
45450,27.0,24.0,22.0,22.0,25.0,32.0,34.0,37.0,40.0,39.0,51.0
45451,24.0,22.0,22.0,25.0,32.0,34.0,37.0,40.0,39.0,51.0,68.0
45452,22.0,22.0,25.0,32.0,34.0,37.0,40.0,39.0,51.0,68.0,72.0
45453,22.0,25.0,32.0,34.0,37.0,40.0,39.0,51.0,68.0,72.0,101.0
45454,70.0,63.0,52.0,39.0,32.0,24.0,19.0,17.0,13.0,10.0,9.0
45455,63.0,52.0,39.0,32.0,24.0,19.0,17.0,13.0,10.0,9.0,8.0
45456,52.0,39.0,32.0,24.0,19.0,17.0,13.0,10.0,9.0,8.0,4.0
45457,39.0,32.0,24.0,19.0,17.0,13.0,10.0,9.0,8.0,4.0,4.0
45458,32.0,24.0,19.0,17.0,13.0,10.0,9.0,8.0,4.0,4.0,4.0
45459,24.0,19.0,17.0,13.0,10.0,9.0,8.0,4.0,4.0,4.0,5.0
45460,19.0,17.0,13.0,10.0,9.0,8.0,4.0,4.0,4.0,5.0,4.0
45461,17.0,13.0,10.0,9.0,8.0,4.0,4.0,4.0,5.0,4.0,4.0
45462,13.0,10.0,9.0,8.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0
45463,10.0,9.0,8.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0
45464,9.0,8.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0,11.0
45465,8.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0,11.0,11.0
45466,4.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0,11.0,11.0,17.0
45467,4.0,4.0,5.0,4.0,4.0,5.0,6.0,11.0,11.0,17.0,21.0
45468,4.0,5.0,4.0,4.0,5.0,6.0,11.0,11.0,17.0,21.0,21.0
45469,5.0,4.0,4.0,5.0,6.0,11.0,11.0,17.0,21.0,21.0,26.0
45470,4.0,4.0,5.0,6.0,11.0,11.0,17.0,21.0,21.0,26.0,26.0
45471,4.0,5.0,6.0,11.0,11.0,17.0,21.0,21.0,26.0,26.0,33.0
45472,5.0,6.0,11.0,11.0,17.0,21.0,21.0,26.0,26.0,33.0,36.0
45473,6.0,11.0,11.0,17.0,21.0,21.0,26.0,26.0,33.0,36.0,39.0
45474,11.0,11.0,17.0,21.0,21.0,26.0,26.0,33.0,36.0,39.0,33.0
45475,11.0,17.0,21.0,21.0,26.0,26.0,33.0,36.0,39.0,33.0,35.0
45476,17.0,21.0,21.0,26.0,26.0,33.0,36.0,39.0,33.0,35.0,38.0
45477,21.0,21.0,26.0,26.0,33.0,36.0,39.0,33.0,35.0,38.0,41.0
45478,21.0,26.0,26.0,33.0,36.0,39.0,33.0,35.0,38.0,41.0,44.0
45479,26.0,26.0,33.0,36.0,39.0,33.0,35.0,38.0,41.0,44.0,49.0
45480,26.0,33.0,36.0,39.0,33.0,35.0,38.0,41.0,44.0,49.0,101.0
45481,69.0,75.0,86.0,69.0,64.0,64.0,65.0,68.0,82.0,99.0,101.0
45482,91.0,16.0,12.0,14.0,14.0,29.0,40.0,58.0,72.0,95.0,101.0
45483,85.0,85.0,85.0,80.0,70.0,59.0,59.0,59.0,56.0,51.0,49.0
45484,85.0,85.0,80.0,70.0,59.0,59.0,59.0,56.0,51.0,49.0,44.0
45485,85.0,80.0,70.0,59.0,59.0,59.0,56.0,51.0,49.0,44.0,41.0
45486,80.0,70.0,59.0,59.0,59.0,56.0,51.0,49.0,44.0,41.0,51.0
45487,70.0,59.0,59.0,59.0,56.0,51.0,49.0,44.0,41.0,51.0,52.0
45488,59.0,59.0,59.0,56.0,51.0,49.0,44.0,41.0,51.0,52.0,55.0
45489,59.0,59.0,56.0,51.0,49.0,44.0,41.0,51.0,52.0,55.0,63.0
45490,59.0,56.0,51.0,49.0,44.0,41.0,51.0,52.0,55.0,63.0,60.0
45491,56.0,51.0,49.0,44.0,41.0,51.0,52.0,55.0,63.0,60.0,66.0
45492,51.0,49.0,44.0,41.0,51.0,52.0,55.0,63.0,60.0,66.0,70.0
45493,49.0,44.0,41.0,51.0,52.0,55.0,63.0,60.0,66.0,70.0,101.0
45494,87.0,69.0,65.0,54.0,49.0,43.0,42.0,45.0,69.0,95.0,101.0
45495,80.0,72.0,59.0,54.0,45.0,45.0,40.0,36.0,32.0,29.0,23.0
45496,72.0,59.0,54.0,45.0,45.0,40.0,36.0,32.0,29.0,23.0,30.0
45497,59.0,54.0,45.0,45.0,40.0,36.0,32.0,29.0,23.0,30.0,35.0
45498,54.0,45.0,45.0,40.0,36.0,32.0,29.0,23.0,30.0,35.0,41.0
45499,45.0,45.0,40.0,36.0,32.0,29.0,23.0,30.0,35.0,41.0,47.0
45500,45.0,40.0,36.0,32.0,29.0,23.0,30.0,35.0,41.0,47.0,51.0
45501,40.0,36.0,32.0,29.0,23.0,30.0,35.0,41.0,47.0,51.0,58.0
45502,36.0,32.0,29.0,23.0,30.0,35.0,41.0,47.0,51.0,58.0,66.0
45503,32.0,29.0,23.0,30.0,35.0,41.0,47.0,51.0,58.0,66.0,73.0
45504,29.0,23.0,30.0,35.0,41.0,47.0,51.0,58.0,66.0,73.0,74.0
45505,23.0,30.0,35.0,41.0,47.0,51.0,58.0,66.0,73.0,74.0,101.0
45506,81.0,81.0,71.0,72.0,62.0,65.0,74.0,65.0,56.0,57.0,52.0
45507,81.0,71.0,72.0,62.0,65.0,74.0,65.0,56.0,57.0,52.0,43.0
45508,71.0,72.0,62.0,65.0,74.0,65.0,56.0,57.0,52.0,43.0,39.0
45509,72.0,62.0,65.0,74.0,65.0,56.0,57.0,52.0,43.0,39.0,40.0
45510,62.0,65.0,74.0,65.0,56.0,57.0,52.0,43.0,39.0,40.0,42.0
45511,65.0,74.0,65.0,56.0,57.0,52.0,43.0,39.0,40.0,42.0,40.0
45512,74.0,65.0,56.0,57.0,52.0,43.0,39.0,40.0,42.0,40.0,46.0
45513,65.0,56.0,57.0,52.0,43.0,39.0,40.0,42.0,40.0,46.0,55.0
45514,56.0,57.0,52.0,43.0,39.0,40.0,42.0,40.0,46.0,55.0,58.0
45515,57.0,52.0,43.0,39.0,40.0,42.0,40.0,46.0,55.0,58.0,63.0
45516,52.0,43.0,39.0,40.0,42.0,40.0,46.0,55.0,58.0,63.0,101.0
45517,76.0,31.0,18.0,9.0,13.0,12.0,12.0,12.0,12.0,9.0,13.0
45518,31.0,18.0,9.0,13.0,12.0,12.0,12.0,12.0,9.0,13.0,15.0
45519,18.0,9.0,13.0,12.0,12.0,12.0,12.0,9.0,13.0,15.0,11.0
45520,9.0,13.0,12.0,12.0,12.0,12.0,9.0,13.0,15.0,11.0,11.0
45521,13.0,12.0,12.0,12.0,12.0,9.0,13.0,15.0,11.0,11.0,14.0
45522,12.0,12.0,12.0,12.0,9.0,13.0,15.0,11.0,11.0,14.0,22.0
45523,12.0,12.0,12.0,9.0,13.0,15.0,11.0,11.0,14.0,22.0,32.0
45524,12.0,12.0,9.0,13.0,15.0,11.0,11.0,14.0,22.0,32.0,37.0
45525,12.0,9.0,13.0,15.0,11.0,11.0,14.0,22.0,32.0,37.0,50.0
45526,9.0,13.0,15.0,11.0,11.0,14.0,22.0,32.0,37.0,50.0,56.0
45527,13.0,15.0,11.0,11.0,14.0,22.0,32.0,37.0,50.0,56.0,101.0
45528,71.0,58.0,43.0,37.0,25.0,20.0,20.0,15.0,9.0,8.0,8.0
45529,58.0,43.0,37.0,25.0,20.0,20.0,15.0,9.0,8.0,8.0,13.0
45530,43.0,37.0,25.0,20.0,20.0,15.0,9.0,8.0,8.0,13.0,19.0
45531,37.0,25.0,20.0,20.0,15.0,9.0,8.0,8.0,13.0,19.0,26.0
45532,25.0,20.0,20.0,15.0,9.0,8.0,8.0,13.0,19.0,26.0,37.0
45533,20.0,20.0,15.0,9.0,8.0,8.0,13.0,19.0,26.0,37.0,47.0
45534,20.0,15.0,9.0,8.0,8.0,13.0,19.0,26.0,37.0,47.0,54.0
45535,15.0,9.0,8.0,8.0,13.0,19.0,26.0,37.0,47.0,54.0,58.0
45536,9.0,8.0,8.0,13.0,19.0,26.0,37.0,47.0,54.0,58.0,66.0
45537,8.0,8.0,13.0,19.0,26.0,37.0,47.0,54.0,58.0,66.0,71.0
45538,8.0,13.0,19.0,26.0,37.0,47.0,54.0,58.0,66.0,71.0,101.0
45539,74.0,74.0,79.0,76.0,82.0,82.0,84.0,83.0,90.0,92.0,92.0
45540,74.0,79.0,76.0,82.0,82.0,84.0,83.0,90.0,92.0,92.0,91.0
45541,79.0,76.0,82.0,82.0,84.0,83.0,90.0,92.0,92.0,91.0,91.0
45542,76.0,82.0,82.0,84.0,83.0,90.0,92.0,92.0,91.0,91.0,92.0
45543,82.0,82.0,84.0,83.0,90.0,92.0,92.0,91.0,91.0,92.0,101.0
45544,75.0,64.0,58.0,52.0,50.0,42.0,35.0,33.0,31.0,31.0,41.0
45545,64.0,58.0,52.0,50.0,42.0,35.0,33.0,31.0,31.0,41.0,49.0
45546,58.0,52.0,50.0,42.0,35.0,33.0,31.0,31.0,41.0,49.0,56.0
45547,52.0,50.0,42.0,35.0,33.0,31.0,31.0,41.0,49.0,56.0,53.0
45548,50.0,42.0,35.0,33.0,31.0,31.0,41.0,49.0,56.0,53.0,49.0
45549,42.0,35.0,33.0,31.0,31.0,41.0,49.0,56.0,53.0,49.0,63.0
45550,35.0,33.0,31.0,31.0,41.0,49.0,56.0,53.0,49.0,63.0,70.0
45551,33.0,31.0,31.0,41.0,49.0,56.0,53.0,49.0,63.0,70.0,84.0
45552,31.0,31.0,41.0,49.0,56.0,53.0,49.0,63.0,70.0,84.0,80.0
45553,31.0,41.0,49.0,56.0,53.0,49.0,63.0,70.0,84.0,80.0,84.0
45554,41.0,49.0,56.0,53.0,49.0,63.0,70.0,84.0,80.0,84.0,101.0
45555,99.0,99.0,86.0,75.0,69.0,71.0,62.0,59.0,55.0,54.0,54.0
45556,99.0,86.0,75.0,69.0,71.0,62.0,59.0,55.0,54.0,54.0,52.0
45557,86.0,75.0,69.0,71.0,62.0,59.0,55.0,54.0,54.0,52.0,51.0
45558,75.0,69.0,71.0,62.0,59.0,55.0,54.0,54.0,52.0,51.0,49.0
45559,69.0,71.0,62.0,59.0,55.0,54.0,54.0,52.0,51.0,49.0,42.0
45560,71.0,62.0,59.0,55.0,54.0,54.0,52.0,51.0,49.0,42.0,48.0
45561,62.0,59.0,55.0,54.0,54.0,52.0,51.0,49.0,42.0,48.0,32.0
45562,59.0,55.0,54.0,54.0,52.0,51.0,49.0,42.0,48.0,32.0,38.0
45563,55.0,54.0,54.0,52.0,51.0,49.0,42.0,48.0,32.0,38.0,40.0
45564,54.0,54.0,52.0,51.0,49.0,42.0,48.0,32.0,38.0,40.0,41.0
45565,54.0,52.0,51.0,49.0,42.0,48.0,32.0,38.0,40.0,41.0,44.0
45566,52.0,51.0,49.0,42.0,48.0,32.0,38.0,40.0,41.0,44.0,48.0
45567,51.0,49.0,42.0,48.0,32.0,38.0,40.0,41.0,44.0,48.0,47.0
45568,49.0,42.0,48.0,32.0,38.0,40.0,41.0,44.0,48.0,47.0,101.0
45569,81.0,68.0,62.0,60.0,51.0,47.0,43.0,42.0,38.0,35.0,36.0
45570,68.0,62.0,60.0,51.0,47.0,43.0,42.0,38.0,35.0,36.0,43.0
